float_id,platform_number,cycle_number,profile_date,latitude,longitude,pressure,temperature,salinity
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,9.399999618530273,27.959999084472656,35.124000549316406
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,14.300000190734863,27.82900047302246,35.12799835205078
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,19.5,27.30299949645996,35.22800064086914
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,24.0,27.117000579833984,35.215999603271484
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,29.100000381469727,27.05500030517578,35.209999084472656
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,34.29999923706055,27.01300048828125,35.20199966430664
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,39.099998474121094,26.875,35.19900131225586
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,44.0,26.783000946044922,35.185001373291016
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,49.099998474121094,26.739999771118164,35.19300079345703
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,59.5,26.642000198364258,35.17599868774414
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,69.19999694824219,26.55299949645996,35.17100143432617
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,79.30000305175781,25.91200065612793,35.159000396728516
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,89.30000305175781,25.62299919128418,35.14799880981445
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,99.5999984741211,25.266000747680664,35.125
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,109.5,24.51300048828125,35.025001525878906
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,119.0999984741211,23.777000427246094,35.013999938964844
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,129.5,23.45599937438965,35.02199935913086
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,139.1999969482422,22.73699951171875,35.0629997253418
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,149.5,22.020000457763672,35.10900115966797
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,169.39999389648438,20.319000244140625,35.2239990234375
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,189.3000030517578,18.858999252319336,35.29199981689453
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,209.39999389648438,16.408000946044922,35.29600143432617
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,229.1999969482422,15.725000381469727,35.28900146484375
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,249.1999969482422,15.137999534606934,35.29100036621094
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,299.20001220703125,13.595000267028809,35.24300003051758
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,349.3999938964844,12.520000457763672,35.11000061035156
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,399.20001220703125,11.788000106811523,35.04100036621094
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,449.3999938964844,11.430000305175781,34.999000549316406
1900121,b'1900121 ',76,2004-11-30T09:33:47.000000256,-10.621,42.856,499.20001220703125,10.697999954223633,34.91899871826172
