float_id,platform_number,cycle_number,profile_date,latitude,longitude,n_levels,source_file
2900234,2900234,4,2002-12-05T00:12:00.000000256,-2.321,67.857,25,2900234_prof.nc
2900234,2900234,5,2002-12-14T20:42:00.000000000,-1.803,68.382,25,2900234_prof.nc
2900234,2900234,8,2002-12-24T20:54:00.000000000,-1.029,69.209,19,2900234_prof.nc
2900235,2900235,0,2002-11-07T06:42:00.000000000,-3.081,59.514,45,2900235_prof.nc
2900235,2900235,1,2002-11-17T06:30:00.000000000,-3.35,59.38,40,2900235_prof.nc
2900235,2900235,2,2002-11-27T06:12:00.000000256,-3.286,59.385,45,2900235_prof.nc
2900235,2900235,3,2002-12-07T06:54:00.000000000,-3.345,59.2,40,2900235_prof.nc
2900235,2900235,4,2002-12-17T06:24:00.000000000,-3.235,59.013,40,2900235_prof.nc
2900235,2900235,5,2002-12-27T06:48:00.000000000,-2.899,60.274,40,2900235_prof.nc
2900235,2900235,6,2003-01-06T06:36:00.000000000,-2.832,62.73,40,2900235_prof.nc
2900235,2900235,7,2003-01-16T06:48:00.000000000,-3.361,64.31,40,2900235_prof.nc
2900235,2900235,8,2003-01-26T06:48:00.000000000,-3.239,65.387,40,2900235_prof.nc
2900235,2900235,9,2003-02-05T06:42:00.000000000,-3.276,66.527,40,2900235_prof.nc
2900235,2900235,10,2003-02-15T06:42:00.000000000,-2.947,67.09,40,2900235_prof.nc
2900235,2900235,11,2003-02-25T06:48:00.000000000,-3.306,67.488,45,2900235_prof.nc
2900235,2900235,12,2003-03-07T06:30:00.000000000,-3.502,67.901,45,2900235_prof.nc
2900235,2900235,13,2003-03-17T06:48:00.000000000,-3.939,67.854,45,2900235_prof.nc
2900235,2900235,14,2003-03-27T06:48:00.000000000,-4.093,67.506,45,2900235_prof.nc
2900235,2900235,15,2003-04-06T06:42:00.000000000,-4.024,66.767,45,2900235_prof.nc
2900235,2900235,16,2003-04-16T06:24:00.000000000,-3.593,66.229,40,2900235_prof.nc
2900235,2900235,17,2003-04-26T06:42:00.000000000,-2.793,65.914,40,2900235_prof.nc
2900235,2900235,18,2003-05-06T06:30:00.000000000,-3.254,66.54,40,2900235_prof.nc
2900235,2900235,19,2003-05-16T06:30:00.000000000,-2.826,67.828,40,2900235_prof.nc
2900235,2900235,20,2003-05-26T06:30:00.000000000,-2.584,68.381,40,2900235_prof.nc
2900235,2900235,21,2003-06-05T06:42:00.000000000,-2.914,68.474,40,2900235_prof.nc
2900235,2900235,22,2003-06-15T06:48:00.000000000,-2.809,68.892,40,2900235_prof.nc
2900235,2900235,23,2003-06-25T06:48:00.000000000,-2.251,69.061,40,2900235_prof.nc
2900235,2900235,24,2003-07-05T06:36:00.000000000,-2.535,69.206,40,2900235_prof.nc
2900235,2900235,25,2003-07-15T06:42:00.000000000,-2.601,68.798,40,2900235_prof.nc
2900235,2900235,26,2003-07-25T06:30:00.000000000,-3.12,68.123,44,2900235_prof.nc
2900235,2900235,27,2003-08-04T06:24:00.000000000,-3.154,67.371,45,2900235_prof.nc
2900235,2900235,28,2003-08-14T03:06:00.000000000,-3.041,66.477,37,2900235_prof.nc
2900256,2900256,1,2003-06-05T19:50:29.000000000,15.816,64.384,71,2900256_prof.nc
2900256,2900256,2,2003-06-10T16:55:30.000000000,15.547,64.331,52,2900256_prof.nc
2900256,2900256,3,2003-06-15T16:03:17.999999744,15.227,64.123,52,2900256_prof.nc
2900256,2900256,4,2003-06-20T16:57:04.999999744,15.064,64.095,52,2900256_prof.nc
2900256,2900256,5,2003-06-25T16:57:54.000000000,14.961,64.105,52,2900256_prof.nc
2900256,2900256,6,2003-06-30T19:43:28.000000000,14.916,64.155,71,2900256_prof.nc
2900256,2900256,7,2003-07-05T16:53:05.000000000,14.856,64.173,52,2900256_prof.nc
2900256,2900256,8,2003-07-10T16:54:32.000000000,14.889,64.27,52,2900256_prof.nc
2900256,2900256,9,2003-07-15T16:50:17.000000000,15.013,64.45,51,2900256_prof.nc
2900256,2900256,10,2003-07-20T15:26:17.999999744,15.102,64.534,52,2900256_prof.nc
2900256,2900256,11,2003-07-25T19:52:33.000000000,15.247,64.574,72,2900256_prof.nc
2900256,2900256,12,2003-07-30T16:54:15.000000000,15.366,64.675,52,2900256_prof.nc
2900256,2900256,13,2003-08-04T16:48:25.999999744,15.471,64.716,52,2900256_prof.nc
2900256,2900256,14,2003-08-09T16:49:08.999999744,15.417,64.791,52,2900256_prof.nc
2900256,2900256,15,2003-08-14T16:57:10.000000000,15.415,65.078,52,2900256_prof.nc
2900256,2900256,16,2003-08-19T17:36:28.000000000,15.489,65.113,72,2900256_prof.nc
2900256,2900256,17,2003-08-24T16:50:47.000000000,15.47,65.158,52,2900256_prof.nc
2900256,2900256,18,2003-08-29T16:49:04.999999744,15.342,65.189,52,2900256_prof.nc
2900256,2900256,19,2003-09-03T16:54:28.000000000,15.084,65.236,52,2900256_prof.nc
2900256,2900256,20,2003-09-08T16:04:23.000000000,14.836,65.243,52,2900256_prof.nc
2900256,2900256,21,2003-09-13T19:57:49.000000000,14.583,65.251,72,2900256_prof.nc
2900256,2900256,22,2003-09-18T16:50:14.000000000,14.43,65.334,52,2900256_prof.nc
2900256,2900256,23,2003-09-23T16:17:37.000000256,14.353,65.491,52,2900256_prof.nc
2900256,2900256,24,2003-09-28T16:55:29.000000000,14.345,65.662,52,2900256_prof.nc
2900256,2900256,25,2003-10-03T16:49:20.000000000,14.425,65.691,52,2900256_prof.nc
2900256,2900256,26,2003-10-08T17:14:59.000000000,14.536,65.62,72,2900256_prof.nc
2900256,2900256,27,2003-10-13T16:49:36.000000000,14.643,65.559,52,2900256_prof.nc
2900256,2900256,28,2003-10-18T16:53:41.000000000,14.769,65.461,52,2900256_prof.nc
2900256,2900256,29,2003-10-23T16:56:04.000000000,14.851,65.37,52,2900256_prof.nc
2900256,2900256,30,2003-10-28T16:55:45.000000000,14.743,65.341,52,2900256_prof.nc
2900256,2900256,31,2003-11-02T19:54:42.000000000,14.708,65.306,72,2900256_prof.nc
2900256,2900256,32,2003-11-07T16:00:49.999999744,14.72,65.226,52,2900256_prof.nc
2900256,2900256,33,2003-11-12T16:55:29.000000000,14.745,65.137,52,2900256_prof.nc
2900256,2900256,34,2003-11-17T16:47:48.000000000,14.795,65.069,52,2900256_prof.nc
2900256,2900256,35,2003-11-22T16:57:11.000000000,14.772,65.002,52,2900256_prof.nc
2900256,2900256,36,2003-11-27T12:32:16.000000000,14.82,64.916,64,2900256_prof.nc
2900256,2900256,37,2003-12-02T15:25:49.000000000,14.824,64.855,46,2900256_prof.nc
2900256,2900256,38,2003-12-07T15:39:41.999999744,14.792,64.827,47,2900256_prof.nc
2900256,2900256,39,2003-12-12T15:40:07.000000000,14.793,64.916,46,2900256_prof.nc
2900256,2900256,40,2003-12-17T15:44:47.000000000,14.878,64.906,46,2900256_prof.nc
2900256,2900256,41,2003-12-22T09:54:38.000000000,14.928,64.932,72,2900256_prof.nc
2900256,2900256,42,2003-12-27T14:39:03.000000000,15.054,65.02,72,2900256_prof.nc
2900256,2900256,43,2004-01-01T14:21:58.000000000,15.352,65.162,72,2900256_prof.nc
2900256,2900256,44,2004-01-06T14:12:38.000000000,15.501,65.158,16,2900256_prof.nc
2900256,2900256,45,2004-01-11T14:03:41.000000000,15.632,65.253,12,2900256_prof.nc
